subj_code,bin,type,prompt,category,category_type,uuid,correct_res,incorrect_res,response
A3HFZPC8QR1Y54,4,retest,The painting is BLANK Ali. Ali turns left. The painting is West of Ali.,geocentric_near,geocentric_near_context,371933d5-09a6-4be0-ab6a-736ebc7c885d,West of,South of,0
A3HFZPC8QR1Y54,4,retest,The statue is West of Ali. Ali walks North. The statue is BLANK of Ali.,geocentric_near,geocentric_near_target,02001830-4e69-4fbb-bf98-17c2b84f5101,West of,South of,0
A3HFZPC8QR1Y54,4,retest,The statue is West of Ali. Ali walks North. The statue is BLANK of Ali.,geocentric_near,geocentric_near_target,02001830-4e69-4fbb-bf98-17c2b84f5101,West of,South of,0
A3HFZPC8QR1Y54,4,retest,The statue is BLANK Ali. Ali walks East. The statue is North of Ali.,geocentric_near,geocentric_near_context,65877b0d-ab1c-4076-9083-baee15b3f77c,North of,West of,1
A3HFZPC8QR1Y54,4,retest,The statue is BLANK Ali. Ali walks East. The statue is North of Ali.,geocentric_near,geocentric_near_context,65877b0d-ab1c-4076-9083-baee15b3f77c,North of,West of,1
A3HFZPC8QR1Y54,4,retest,The painting is West of Ali. Ali turns left. The painting is BLANK Ali.,geocentric_near,geocentric_near_target,755f2c4d-3da2-4db8-bedd-f1a04cb521da,West of,South of,0
A3HFZPC8QR1Y54,4,retest,The painting is West of Ali. Ali turns left. The painting is BLANK Ali.,geocentric_near,geocentric_near_target,755f2c4d-3da2-4db8-bedd-f1a04cb521da,West of,South of,0
A3HFZPC8QR1Y54,4,retest,The painting is BLANK Ali. Ali turns around. The painting is North of Ali.,geocentric_near,geocentric_near_context,0f6d0640-aa19-4331-b909-2d4ce3819888,North of,South of,1
A3HFZPC8QR1Y54,4,retest,The painting is BLANK Ali. Ali turns around. The painting is North of Ali.,geocentric_near,geocentric_near_context,0f6d0640-aa19-4331-b909-2d4ce3819888,North of,South of,1
A3HFZPC8QR1Y54,4,retest,Milwaukee is West of Ali. Ali turns left. Milwaukee is BLANK Ali.,geocentric_distant,geocentric_distant_target,4a5694f4-513a-4932-b03f-7e15b79f4152,West of,South of,1
A3HFZPC8QR1Y54,4,retest,Milwaukee is West of Ali. Ali turns left. Milwaukee is BLANK Ali.,geocentric_distant,geocentric_distant_target,4a5694f4-513a-4932-b03f-7e15b79f4152,West of,South of,1
A3HFZPC8QR1Y54,4,retest,The painting is BLANK of Ali. Ali turns around. The painting is East of Ali.,geocentric_near,geocentric_near_context,10a923c5-3759-4bf7-9d6a-d986ed2fd2be,East of,West of,1
A3HFZPC8QR1Y54,4,retest,The painting is BLANK of Ali. Ali turns around. The painting is East of Ali.,geocentric_near,geocentric_near_context,10a923c5-3759-4bf7-9d6a-d986ed2fd2be,East of,West of,1
A3HFZPC8QR1Y54,4,retest,The statue is East of Ali. Ali walks South. The statue is BLANK of Ali.,geocentric_near,geocentric_near_target,7132ca09-59fa-476f-9222-57847641467d,East of,North of,0
A3HFZPC8QR1Y54,4,retest,The statue is East of Ali. Ali walks South. The statue is BLANK of Ali.,geocentric_near,geocentric_near_target,7132ca09-59fa-476f-9222-57847641467d,East of,North of,0
A3PIHDC8LXVQ4H,7,retest,Mark is behind Ali. Mark walks fowards. Mark is getting BLANK Ali.,two_refs_egocentric,two_refs_egocentric_target,6598bcd0-f33f-4f87-b010-7257d9037f54,closer to,further from,0
A3PIHDC8LXVQ4H,7,retest,The box is next to the ball. Ali puts the box inside the ball. the ball is BLANK the box.,relative_pos,relative_pos_target,315733c9-f004-4fcf-a0fa-23ed7cf84a05,larger than,smaller than,1
A3PIHDC8LXVQ4H,7,retest,Ali and Mark are facing eachother. BLANK turns around. Ali is facing towards Mark.,two_refs_egocentric,two_refs_egocentric_context,aaf79034-1765-467d-965f-7b2d0159db68,Mark,Ali,0
A3PIHDC8LXVQ4H,7,retest,Mark and Ali are both facing left. Ali turns to his right. Ali is facing BLANK Mark.,two_refs_egocentric,two_refs_egocentric_target,0efcb0c1-350a-4c40-bf4c-954939371c8e,away from,towards,1
A3PIHDC8LXVQ4H,7,retest,Ali and Mark are facing eachother. Mark turns around. Ali is facing BLANK Mark.,two_refs_egocentric,two_refs_egocentric_target,49d0b194-7f0c-40e6-87dc-7e67c46a418e,towards,away from,0
A3PIHDC8LXVQ4H,7,retest,Mark is BLANK Ali. Mark walks forwards. Mark is getting closer to Ali.,two_refs_egocentric,two_refs_egocentric_context,174f837e-4f6c-4643-9ae0-906ecb12361f,behind,in front of,1
A3PIHDC8LXVQ4H,7,retest,Mark and Ali are facing BLANK eachother. Mark turns around. Ali is facing away from Mark.,two_refs_egocentric,two_refs_egocentric_context,9f2a971f-7891-4d55-82e4-80ab3569a28c,away from,towards,0
A3PIHDC8LXVQ4H,7,retest,Mark is facing BLANK and Ali is facing left. Mark turns to his left. Mark is facing towards Ali.,two_refs_egocentric,two_refs_egocentric_context,1eead36c-5b61-4688-b511-77cd096d296f,right,left,0
A3PIHDC8LXVQ4H,7,retest,The tennis ball is BLANK the bowling ball. Ali rolls the bowling ball. The bowling ball is further from the tennis ball.,relative_pos,relative_pos_context,d9f18d62-68d4-4db8-a4b5-847c5ff40a19,touching,far from,0
A3PIHDC8LXVQ4H,7,retest,Ali is to the right of Mark. Mark looks to his left and Ali looks to his right. Ali is facing BLANK Mark.,two_refs_egocentric,two_refs_egocentric_target,767e980c-4e89-4d82-b116-6e854125bf34,away from,towards,1
A3PIHDC8LXVQ4H,7,retest,Ali is facing BLANK Mark. Ali turns around. Ali is facing away from Mark.,two_refs_egocentric,two_refs_egocentric_context,0e1987d0-56ac-4faf-bf4c-00e9eca4c1aa,towards,away from,0
A3PIHDC8LXVQ4H,7,retest,The box is next to the ball. Ali puts the ball inside the box. The ball is BLANK the box.,relative_pos,relative_pos_target,257746e7-67e6-4ce8-adfc-8823a50bfec5,touching,not touching,0
A3PIHDC8LXVQ4H,7,retest,Ali is holding the tennis ball and the ping pong ball is on the floor. Ali picks up the ping pong ball. The ping pong ball is BLANK the tennis ball.,relative_pos,relative_pos_target,693ba7bc-dad1-44c7-830a-1f3ffd184136,closer to,further from,1
A3PIHDC8LXVQ4H,7,retest,The ball and the box are on the table. Ali picks up the ball. The ball is BLANK the box.,relative_pos,relative_pos_target,5d8c3a6d-0cc2-458b-99a8-aa6888a79292,higher than,lower than,1
A3PIHDC8LXVQ4H,7,retest,Ali is holding the tennis ball and the ping pong ball. Ali BLANK the ping pong ball. The ping pong ball is further from the tennis ball.,relative_pos,relative_pos_context,c885cf08-3122-4f1c-bff8-ad3b84e36695,drops,picks up,1
A3PIHDC8LXVQ4H,7,retest,Ali is to the BLANK Mark. Mark looks to his right. Mark see Ali.,two_refs_egocentric,two_refs_egocentric_context,8f7779d1-883f-4bd5-951d-7634f15a3147,right of,left of,1
A3PIHDC8LXVQ4H,7,retest,Ali is to Mark's right. Ali turns around. Ali is to Mark's BLANK.,two_refs_egocentric,two_refs_egocentric_target,4b5ca386-a350-417d-859e-3d21020bc450,right,left,0
A3PIHDC8LXVQ4H,7,retest,Mark is facing right and Ali is facing left. Mark turns to his left. Mark is facing BLANK Ali.,two_refs_egocentric,two_refs_egocentric_target,71bbc61c-e146-4a9e-8769-32ceff15bba6,towards,away from,1
A3PIHDC8LXVQ4H,7,retest,Mark and Ali are both facing BLANK. Ali turns to his right. Ali is facing away from Mark.,two_refs_egocentric,two_refs_egocentric_context,7df32e98-c6ec-4362-9615-aed868e66f99,left,right,1
A3PIHDC8LXVQ4H,7,retest,Ali is to the BLANK Mark. Mark looks to his left and Ali looks to his right. Ali is facing away from Mark.,two_refs_egocentric,two_refs_egocentric_context,d455789e-7214-4ba1-ad38-64565dccbf77,right of,left of,0
A3PIHDC8LXVQ4H,7,retest,Ali is facing BLANK Mark. Ali turns around. Ali is facing towards Mark.,two_refs_egocentric,two_refs_egocentric_context,5bbd51b4-7358-40dc-a42e-da4783b55c33,away from,towards,1
A3PIHDC8LXVQ4H,7,retest,The ball is inside the box. Ali picks up the ball. The ball is BLANK the box.,relative_pos,relative_pos_target,28d85ad9-fe5a-44b8-aebb-06f0f7a635e7,not touching,touching,1
A3PIHDC8LXVQ4H,7,retest,The ball and the box are on top of the ramp. The ball rolls down the ramp. The ball is BLANK the box.,relative_pos,relative_pos_target,e29fe444-020a-4ed2-9b9b-87fcf3d911c8,lower than,higher than,1
A3PIHDC8LXVQ4H,7,retest,Mark and Ali are both facing right. Ali turns to his left. Ali is facing BLANK Mark.,two_refs_egocentric,two_refs_egocentric_target,47c656dc-8025-40bc-a1fe-3bb9814b4cbb,away from,towards,1
A3PIHDC8LXVQ4H,7,retest,Mark is BLANK Ali. Mark walks forwards. Mark is getting further from Ali.,two_refs_egocentric,two_refs_egocentric_context,f7d845e3-bf92-43ca-8274-b0da84be24af,in front of,behind,1
A3PIHDC8LXVQ4H,7,retest,Mark is in front of Ali. Mark walks forwards. Mark is getting BLANK Ali.,two_refs_egocentric,two_refs_egocentric_target,bc484807-e0f6-481e-bf94-847a69b5f59b,further from,closer to,0
A3PIHDC8LXVQ4H,7,retest,Mark and Ali are facing away from eachother. Mark turns around. Ali is facing BLANK Mark.,two_refs_egocentric,two_refs_egocentric_target,2deab35e-de13-4997-800d-a76f6de872b5,away from,towards,0
A3PIHDC8LXVQ4H,7,retest,Mark is to the left of Ali. Mark looks to his left and Ali looks to his right. Ali is facing BLANK Mark.,two_refs_egocentric,two_refs_egocentric_target,e12cb996-7c2b-43c4-b4cb-e05c3fcf653d,away from,towards,1
A3PIHDC8LXVQ4H,7,retest,The box is next to the desk. Ali stacks the BLANK. The box is below the desk.,relative_pos,relative_pos_context,efb787d1-515a-449c-b016-7968a6a36a0f,desk on the box,box on the desk,0
A3PIHDC8LXVQ4H,7,retest,The box is next to the desk. Ali stacks the desk on the box. The box is BLANK the desk.,relative_pos,relative_pos_target,ce26d593-6e54-4ce5-b2ee-b510804b99cd,below,above,1
A3PIHDC8LXVQ4H,7,retest,Mark and Ali are both facing BLANK. Ali turns to his left. Ali is facing away from Mark.,two_refs_egocentric,two_refs_egocentric_context,0af1119d-9652-4176-bee8-91eb6bacad4d,right,left,1
A3PIHDC8LXVQ4H,7,retest,Mark is to the BLANK Ali. Mark looks to his left and Ali looks to his left. Ali is facing towards Mark.,two_refs_egocentric,two_refs_egocentric_context,23a035cf-76fc-4e1e-bdfa-2a603d6012d5,left of,right of,0
A3PIHDC8LXVQ4H,7,retest,Mark is to the left of Ali. Mark looks to his left and Ali looks to his left. Ali is facing BLANK Mark.,two_refs_egocentric,two_refs_egocentric_target,0a4dca2e-6b5e-4343-b5e3-080b1644618a,towards,away from,1
A3PIHDC8LXVQ4H,7,retest,Ali is holding the tennis ball and the ping pong ball is on the floor. Ali BLANK the ping pong ball. The ping pong ball is closer to the tennis ball.,relative_pos,relative_pos_context,815efc19-8692-423b-86dd-902699bb7d2b,drops,picks up,1
A3PIHDC8LXVQ4H,7,retest,Ali is facing towards Mark. Ali turns around. Ali is facing BLANK Mark.,two_refs_egocentric,two_refs_egocentric_target,15f7aaca-0828-405a-ae37-1c872c41f911,away,towards,1
A3PIHDC8LXVQ4H,7,retest,Ali is to Mark's BLANK. Mark turns around. Ali is to Mark's left.,two_refs_egocentric,two_refs_egocentric_context,10d4a6f7-87fe-46ba-84b1-ea6e6adf357f,right,left,0
A3PIHDC8LXVQ4H,7,retest,Mark is facing BLANK Ali. Ali turns around. Mark is facing away Ali.,two_refs_egocentric,two_refs_egocentric_context,1f5ef932-b502-43fb-a96c-df6a6bdb3d77,away from,towards,0
A3PIHDC8LXVQ4H,7,retest,Ali is to Mark's right. Mark turns around. Ali is to Mark's BLANK.,two_refs_egocentric,two_refs_egocentric_target,f0b9b141-ad3a-4341-a0d9-a7bbe00bba06,left,right,0
A3PIHDC8LXVQ4H,7,retest,Mark is BLANK Ali. Mark walks backwards. Mark is getting further from Ali.,two_refs_egocentric,two_refs_egocentric_context,c2ee74e5-16de-4279-a23a-acbd7ca7713a,behind,in front of,0
A3PIHDC8LXVQ4H,7,retest,Ali is to the right of Mark. Mark looks to his left. Mark BLANK Ali.,two_refs_egocentric,two_refs_egocentric_target,5325997f-dd4a-4adb-8a34-ad602a759efe,can't see,sees,0
A3PIHDC8LXVQ4H,7,retest,Mark is behind Ali. Mark walks backwards. Mark is getting BLANK Ali.,two_refs_egocentric,two_refs_egocentric_target,6ff6db1e-6e7d-45bd-88fa-ed04746596c0,further from,closer to,0
A3PIHDC8LXVQ4H,7,retest,Mark is facing away from Ali. Ali turns around. Mark is facing BLANK Ali.,two_refs_egocentric,two_refs_egocentric_target,cbb6e2d4-1f3b-4790-adce-17e1a11978f5,away,towards,1
A3PIHDC8LXVQ4H,7,retest,The box is next to the ball. Ali puts the BLANK. the ball is larger than the box.,relative_pos,relative_pos_context,db44d1c2-8255-4f3c-a854-369f71e3d5bb,box inside the ball,ball inside the box,1
A3PIHDC8LXVQ4H,7,retest,Ali is to Mark's BLANK. Ali turns around. Ali is to Mark's right.,two_refs_egocentric,two_refs_egocentric_context,5d6081c0-2b00-4c26-9edb-7aab052a472a,right,left,1
A3PIHDC8LXVQ4H,7,retest,Mark is behind Ali. Mark walks fowards. Mark is getting BLANK Ali.,two_refs_egocentric,two_refs_egocentric_target,6598bcd0-f33f-4f87-b010-7257d9037f54,closer to,further from,0
A3PIHDC8LXVQ4H,7,retest,Mark is behind Ali. Mark walks fowards. Mark is getting BLANK Ali.,two_refs_egocentric,two_refs_egocentric_target,6598bcd0-f33f-4f87-b010-7257d9037f54,closer to,further from,0
A3PIHDC8LXVQ4H,7,retest,The box is next to the ball. Ali puts the box inside the ball. the ball is BLANK the box.,relative_pos,relative_pos_target,315733c9-f004-4fcf-a0fa-23ed7cf84a05,larger than,smaller than,1
A3PIHDC8LXVQ4H,7,retest,The box is next to the ball. Ali puts the box inside the ball. the ball is BLANK the box.,relative_pos,relative_pos_target,315733c9-f004-4fcf-a0fa-23ed7cf84a05,larger than,smaller than,1
A3PIHDC8LXVQ4H,7,retest,Ali and Mark are facing eachother. BLANK turns around. Ali is facing towards Mark.,two_refs_egocentric,two_refs_egocentric_context,aaf79034-1765-467d-965f-7b2d0159db68,Mark,Ali,0
A3PIHDC8LXVQ4H,7,retest,Ali and Mark are facing eachother. BLANK turns around. Ali is facing towards Mark.,two_refs_egocentric,two_refs_egocentric_context,aaf79034-1765-467d-965f-7b2d0159db68,Mark,Ali,0
A3PIHDC8LXVQ4H,7,retest,Ali and Mark are facing eachother. Mark turns around. Ali is facing BLANK Mark.,two_refs_egocentric,two_refs_egocentric_target,49d0b194-7f0c-40e6-87dc-7e67c46a418e,towards,away from,0
A3PIHDC8LXVQ4H,7,retest,Ali and Mark are facing eachother. Mark turns around. Ali is facing BLANK Mark.,two_refs_egocentric,two_refs_egocentric_target,49d0b194-7f0c-40e6-87dc-7e67c46a418e,towards,away from,0
A3PIHDC8LXVQ4H,7,retest,Mark and Ali are facing BLANK eachother. Mark turns around. Ali is facing away from Mark.,two_refs_egocentric,two_refs_egocentric_context,9f2a971f-7891-4d55-82e4-80ab3569a28c,away from,towards,0
A3PIHDC8LXVQ4H,7,retest,Mark and Ali are facing BLANK eachother. Mark turns around. Ali is facing away from Mark.,two_refs_egocentric,two_refs_egocentric_context,9f2a971f-7891-4d55-82e4-80ab3569a28c,away from,towards,0
A3PIHDC8LXVQ4H,7,retest,Mark is facing BLANK and Ali is facing left. Mark turns to his left. Mark is facing towards Ali.,two_refs_egocentric,two_refs_egocentric_context,1eead36c-5b61-4688-b511-77cd096d296f,right,left,1
A3PIHDC8LXVQ4H,7,retest,Mark is facing BLANK and Ali is facing left. Mark turns to his left. Mark is facing towards Ali.,two_refs_egocentric,two_refs_egocentric_context,1eead36c-5b61-4688-b511-77cd096d296f,right,left,1
A3PIHDC8LXVQ4H,7,retest,The tennis ball is BLANK the bowling ball. Ali rolls the bowling ball. The bowling ball is further from the tennis ball.,relative_pos,relative_pos_context,d9f18d62-68d4-4db8-a4b5-847c5ff40a19,touching,far from,1
A3PIHDC8LXVQ4H,7,retest,The tennis ball is BLANK the bowling ball. Ali rolls the bowling ball. The bowling ball is further from the tennis ball.,relative_pos,relative_pos_context,d9f18d62-68d4-4db8-a4b5-847c5ff40a19,touching,far from,1
A3PIHDC8LXVQ4H,7,retest,Ali is facing BLANK Mark. Ali turns around. Ali is facing away from Mark.,two_refs_egocentric,two_refs_egocentric_context,0e1987d0-56ac-4faf-bf4c-00e9eca4c1aa,towards,away from,1
A3PIHDC8LXVQ4H,7,retest,Ali is facing BLANK Mark. Ali turns around. Ali is facing away from Mark.,two_refs_egocentric,two_refs_egocentric_context,0e1987d0-56ac-4faf-bf4c-00e9eca4c1aa,towards,away from,1
A3PIHDC8LXVQ4H,7,retest,The box is next to the ball. Ali puts the ball inside the box. The ball is BLANK the box.,relative_pos,relative_pos_target,257746e7-67e6-4ce8-adfc-8823a50bfec5,touching,not touching,1
A3PIHDC8LXVQ4H,7,retest,The box is next to the ball. Ali puts the ball inside the box. The ball is BLANK the box.,relative_pos,relative_pos_target,257746e7-67e6-4ce8-adfc-8823a50bfec5,touching,not touching,1
A3PIHDC8LXVQ4H,7,retest,Ali is holding the tennis ball and the ping pong ball is on the floor. Ali picks up the ping pong ball. The ping pong ball is BLANK the tennis ball.,relative_pos,relative_pos_target,693ba7bc-dad1-44c7-830a-1f3ffd184136,closer to,further from,1
A3PIHDC8LXVQ4H,7,retest,Ali is holding the tennis ball and the ping pong ball is on the floor. Ali picks up the ping pong ball. The ping pong ball is BLANK the tennis ball.,relative_pos,relative_pos_target,693ba7bc-dad1-44c7-830a-1f3ffd184136,closer to,further from,1
A3PIHDC8LXVQ4H,7,retest,Ali is to the BLANK Mark. Mark looks to his right. Mark see Ali.,two_refs_egocentric,two_refs_egocentric_context,8f7779d1-883f-4bd5-951d-7634f15a3147,right of,left of,1
A3PIHDC8LXVQ4H,7,retest,Ali is to the BLANK Mark. Mark looks to his right. Mark see Ali.,two_refs_egocentric,two_refs_egocentric_context,8f7779d1-883f-4bd5-951d-7634f15a3147,right of,left of,1
A3PIHDC8LXVQ4H,7,retest,Ali is to Mark's right. Ali turns around. Ali is to Mark's BLANK.,two_refs_egocentric,two_refs_egocentric_target,4b5ca386-a350-417d-859e-3d21020bc450,right,left,1
A3PIHDC8LXVQ4H,7,retest,Ali is to Mark's right. Ali turns around. Ali is to Mark's BLANK.,two_refs_egocentric,two_refs_egocentric_target,4b5ca386-a350-417d-859e-3d21020bc450,right,left,1
A3PIHDC8LXVQ4H,7,retest,Ali is to the BLANK Mark. Mark looks to his left and Ali looks to his right. Ali is facing away from Mark.,two_refs_egocentric,two_refs_egocentric_context,d455789e-7214-4ba1-ad38-64565dccbf77,right of,left of,0
A3PIHDC8LXVQ4H,7,retest,Ali is to the BLANK Mark. Mark looks to his left and Ali looks to his right. Ali is facing away from Mark.,two_refs_egocentric,two_refs_egocentric_context,d455789e-7214-4ba1-ad38-64565dccbf77,right of,left of,0
A3PIHDC8LXVQ4H,7,retest,Ali is facing BLANK Mark. Ali turns around. Ali is facing towards Mark.,two_refs_egocentric,two_refs_egocentric_context,5bbd51b4-7358-40dc-a42e-da4783b55c33,away from,towards,1
A3PIHDC8LXVQ4H,7,retest,Ali is facing BLANK Mark. Ali turns around. Ali is facing towards Mark.,two_refs_egocentric,two_refs_egocentric_context,5bbd51b4-7358-40dc-a42e-da4783b55c33,away from,towards,1
A3PIHDC8LXVQ4H,7,retest,Mark is BLANK Ali. Mark walks forwards. Mark is getting further from Ali.,two_refs_egocentric,two_refs_egocentric_context,f7d845e3-bf92-43ca-8274-b0da84be24af,in front of,behind,0
A3PIHDC8LXVQ4H,7,retest,Mark is BLANK Ali. Mark walks forwards. Mark is getting further from Ali.,two_refs_egocentric,two_refs_egocentric_context,f7d845e3-bf92-43ca-8274-b0da84be24af,in front of,behind,0
A3PIHDC8LXVQ4H,7,retest,Mark is in front of Ali. Mark walks forwards. Mark is getting BLANK Ali.,two_refs_egocentric,two_refs_egocentric_target,bc484807-e0f6-481e-bf94-847a69b5f59b,further from,closer to,1
A3PIHDC8LXVQ4H,7,retest,Mark is in front of Ali. Mark walks forwards. Mark is getting BLANK Ali.,two_refs_egocentric,two_refs_egocentric_target,bc484807-e0f6-481e-bf94-847a69b5f59b,further from,closer to,1
A3PIHDC8LXVQ4H,7,retest,Mark and Ali are facing away from eachother. Mark turns around. Ali is facing BLANK Mark.,two_refs_egocentric,two_refs_egocentric_target,2deab35e-de13-4997-800d-a76f6de872b5,away from,towards,1
