prompt,category,prompt_type,category_type,correct_res,incorrect_res,group_id,uuid,filled_prompt,accuracy,space_rt_correct,choice_rt_correct,retest_1_accuracy,retest_2_accuracy,retest_delta,gpt_4_accuracy,gpt_4_1_accuracy,gpt_4_o_accuracy,o3_accuracy,gemma_27b_logit_diff,gemma_2_2b_logit_diff,gemma_2_2b_it_logit_diff,trigram_freq,prompt_length,qk_gemma2_2b_it_L0_H0,qk_gemma2_2b_it_L0_H1,qk_gemma2_2b_it_L0_H2,qk_gemma2_2b_it_L0_H3,qk_gemma2_2b_it_L1_H0,qk_gemma2_2b_it_L1_H1,qk_gemma2_2b_it_L1_H2,qk_gemma2_2b_it_L1_H3,qk_gemma2_2b_it_L2_H0,qk_gemma2_2b_it_L2_H1,qk_gemma2_2b_it_L2_H2,qk_gemma2_2b_it_L2_H3,qk_gemma2_2b_it_L3_H0,qk_gemma2_2b_it_L3_H1,qk_gemma2_2b_it_L3_H2,qk_gemma2_2b_it_L3_H3,qk_gemma2_2b_it_L4_H0,qk_gemma2_2b_it_L4_H1,qk_gemma2_2b_it_L4_H2,qk_gemma2_2b_it_L4_H3,qk_gemma2_2b_it_L5_H0,qk_gemma2_2b_it_L5_H1,qk_gemma2_2b_it_L5_H2,qk_gemma2_2b_it_L5_H3,qk_gemma2_2b_it_L6_H0,qk_gemma2_2b_it_L6_H1,qk_gemma2_2b_it_L6_H2,qk_gemma2_2b_it_L6_H3,qk_gemma2_2b_it_L7_H0,qk_gemma2_2b_it_L7_H1,qk_gemma2_2b_it_L7_H2,qk_gemma2_2b_it_L7_H3,qk_gemma2_2b_it_L8_H0,qk_gemma2_2b_it_L8_H1,qk_gemma2_2b_it_L8_H2,qk_gemma2_2b_it_L8_H3,qk_gemma2_2b_it_L9_H0,qk_gemma2_2b_it_L9_H1,qk_gemma2_2b_it_L9_H2,qk_gemma2_2b_it_L9_H3,qk_gemma2_2b_it_L10_H0,qk_gemma2_2b_it_L10_H1,qk_gemma2_2b_it_L10_H2,qk_gemma2_2b_it_L10_H3,qk_gemma2_2b_it_L11_H0,qk_gemma2_2b_it_L11_H1,qk_gemma2_2b_it_L11_H2,qk_gemma2_2b_it_L11_H3,qk_gemma2_2b_it_L12_H0,qk_gemma2_2b_it_L12_H1,qk_gemma2_2b_it_L12_H2,qk_gemma2_2b_it_L12_H3,qk_gemma2_2b_it_L13_H0,qk_gemma2_2b_it_L13_H1,qk_gemma2_2b_it_L13_H2,qk_gemma2_2b_it_L13_H3,qk_gemma2_2b_it_L14_H0,qk_gemma2_2b_it_L14_H1,qk_gemma2_2b_it_L14_H2,qk_gemma2_2b_it_L14_H3,qk_gemma2_2b_it_L15_H0,qk_gemma2_2b_it_L15_H1,qk_gemma2_2b_it_L15_H2,qk_gemma2_2b_it_L15_H3,qk_gemma2_2b_it_L16_H0,qk_gemma2_2b_it_L16_H1,qk_gemma2_2b_it_L16_H2,qk_gemma2_2b_it_L16_H3,qk_gemma2_2b_it_L17_H0,qk_gemma2_2b_it_L17_H1,qk_gemma2_2b_it_L17_H2,qk_gemma2_2b_it_L17_H3,qk_gemma2_2b_it_L18_H0,qk_gemma2_2b_it_L18_H1,qk_gemma2_2b_it_L18_H2,qk_gemma2_2b_it_L18_H3,qk_gemma2_2b_it_L19_H0,qk_gemma2_2b_it_L19_H1,qk_gemma2_2b_it_L19_H2,qk_gemma2_2b_it_L19_H3,qk_gemma2_2b_it_L20_H0,qk_gemma2_2b_it_L20_H1,qk_gemma2_2b_it_L20_H2,qk_gemma2_2b_it_L20_H3,qk_gemma2_2b_it_L21_H0,qk_gemma2_2b_it_L21_H1,qk_gemma2_2b_it_L21_H2,qk_gemma2_2b_it_L21_H3,qk_gemma2_2b_it_L22_H0,qk_gemma2_2b_it_L22_H1,qk_gemma2_2b_it_L22_H2,qk_gemma2_2b_it_L22_H3,qk_gemma2_2b_it_L23_H0,qk_gemma2_2b_it_L23_H1,qk_gemma2_2b_it_L23_H2,qk_gemma2_2b_it_L23_H3,prompt_key,filled_prompt_key,n_obs_round_1,n_obs_round_2
The ball and the box are on the table. Ali picks up the BLANK. The ball is higher than the box.,relative_pos,context,relative_pos_context,ball,box,22ba1e53-da26-4106-a21a-2e11e60c6e19,fe3452fb-5a16-49bc-9609-9fca7b915950,The ball and the box are on the table. Ali picks up the ball. The ball is higher than the box.,0.857142857142857,5289.48000001577,2944.99999998805,,,,0,0,1,1,0.75,0.0,-0.157142857142857,4.929545454545456,94,0.65234375,0.039306640625,-2.890625,-0.00885009765625,-0.8046875,0.376953125,-0.5859375,-0.20703125,-0.703125,0.279296875,-0.265625,-0.333984375,-0.408203125,1.1171875,-1.109375,-0.52734375,-0.365234375,0.08056640625,0.12451171875,0.3046875,-0.177734375,0.439453125,-0.36328125,-0.05712890625,-0.11279296875,-0.047607421875,-0.1923828125,0.443359375,0.07861328125,-0.380859375,-0.076171875,0.33203125,-0.70703125,-0.07763671875,-0.130859375,0.04638671875,0.1005859375,-0.53125,-0.2431640625,0.140625,0.19921875,-0.28125,-0.380859375,0.4609375,-0.462890625,-0.09912109375,0.6796875,-0.71875,0.2890625,0.140625,0.0135498046875,0.40234375,0.0908203125,-0.494140625,-0.29296875,-0.10009765625,-0.53125,0.291015625,-0.77734375,-0.06640625,-1.7734375,-0.1806640625,0.6953125,0.61328125,0.4921875,0.6328125,0.014404296875,0.37890625,-0.388671875,0.201171875,0.98046875,0.53515625,0.1064453125,-0.53515625,0.18359375,0.275390625,-0.6171875,0.85546875,0.2421875,0.181640625,-0.169921875,0.0556640625,0.0228271484375,-0.1708984375,0.197265625,-0.283203125,-0.67578125,0.72265625,-0.453125,-0.1748046875,-0.7265625,-0.08447265625,0.2099609375,-0.8046875,0.173828125,-0.474609375,The ball and the box are on the table. Ali picks up the BLANK. The ball is higher than the box.,The ball and the box are on the table. Ali picks up the ball. The ball is higher than the box.,21,0
The ball and the box are on the table. The BLANK falls off the table. The box is lower than the ball.,relative_pos,context,relative_pos_context,box,ball,f731fc42-c78c-46d3-acc3-7a7872aee978,6bed19b0-4987-4825-990b-d808777796fc,The ball and the box are on the table. The box falls off the table. The box is lower than the ball.,0.8125,4980.04444477293,3845.68749980629,,,,0,0,1,1,-7.375,0.0,0.125,5.02304347826087,99,0.66796875,0.036376953125,-2.875,-0.006011962890625,-0.8359375,0.390625,-0.60546875,-0.18359375,-0.703125,0.263671875,-0.2294921875,-0.359375,-0.44140625,1.140625,-1.125,-0.51953125,-0.341796875,0.00823974609375,0.1865234375,0.30859375,-0.166015625,0.51171875,-0.4921875,-0.1552734375,-0.1220703125,-0.10205078125,-0.11474609375,0.58984375,0.07373046875,-0.375,-0.11962890625,0.28515625,-0.703125,-0.08642578125,-0.177734375,0.1201171875,0.0888671875,-0.55859375,-0.2265625,0.154296875,0.181640625,-0.28515625,-0.296875,0.40625,-0.4609375,-0.028076171875,0.72265625,-0.59765625,0.2734375,0.0986328125,-0.0306396484375,0.2470703125,0.0986328125,-0.447265625,-0.31640625,-0.09326171875,-0.54296875,0.27734375,-0.7265625,-0.0439453125,-1.8515625,-0.1953125,0.7109375,0.65625,0.515625,0.59765625,-0.01165771484375,0.40234375,-0.30078125,0.13671875,0.9609375,0.58203125,0.146484375,-0.59375,0.26171875,0.314453125,-0.65234375,0.8359375,0.2333984375,0.1669921875,-0.1689453125,0.08203125,0.0771484375,-0.125,0.236328125,-0.357421875,-0.66015625,0.7421875,-0.455078125,-0.2236328125,-0.6484375,-0.06494140625,0.185546875,-0.8828125,0.171875,-0.546875,The ball and the box are on the table. The BLANK falls off the table. The box is lower than the ball.,The ball and the box are on the table. The box falls off the table. The box is lower than the ball.,16,0
The ball and the box are on top of the ramp. The BLANK goes down the ramp. The ball is lower than the box.,relative_pos,context,relative_pos_context,ball,box,b8cc9070-c3b4-49d0-9bf0-15052552ba99,9099eff3-f197-41e3-b3b5-4d0f0ed1a19d,The ball and the box are on top of the ramp. The ball goes down the ramp. The ball is lower than the box.,0.80952380952381,4391.36999986768,3151.30000003874,,,,0,1,1,1,6.9375,0.0,-0.0595238095238095,4.782399999999999,105,0.67578125,0.009033203125,-2.859375,-0.01177978515625,-0.87890625,0.3125,-0.6640625,-0.2392578125,-0.6875,0.279296875,-0.3046875,-0.337890625,-0.43359375,1.109375,-1.1171875,-0.5390625,-0.345703125,0.015380859375,0.1875,0.298828125,-0.181640625,0.546875,-0.55078125,-0.12158203125,-0.130859375,-0.050048828125,-0.080078125,0.59765625,0.1005859375,-0.30859375,-0.1630859375,0.326171875,-0.76953125,-0.193359375,-0.2490234375,0.08447265625,0.103515625,-0.51953125,-0.28125,0.173828125,0.17578125,-0.26953125,-0.283203125,0.37109375,-0.482421875,-0.02197265625,0.75,-0.69140625,0.248046875,0.07861328125,-0.03515625,0.34765625,0.080078125,-0.443359375,-0.369140625,-0.1298828125,-0.5390625,0.2890625,-0.71875,-0.0537109375,-1.84375,-0.1337890625,0.73828125,0.66796875,0.51171875,0.59765625,0.04345703125,0.361328125,-0.35546875,0.1181640625,1.03125,0.5234375,0.1220703125,-0.5625,0.22265625,0.31640625,-0.671875,0.80078125,0.265625,0.193359375,-0.1611328125,0.07080078125,0.080078125,-0.1787109375,0.24609375,-0.375,-0.6875,0.7265625,-0.5,-0.1455078125,-0.7421875,-0.052001953125,0.212890625,-0.85546875,0.166015625,-0.54296875,The ball and the box are on top of the ramp. The BLANK goes down the ramp. The ball is lower than the box.,The ball and the box are on top of the ramp. The ball goes down the ramp. The ball is lower than the box.,21,0
The ball is BLANK the box. Ali moves the box. The ball doesn't move.,action_nonfollows,context,action_nonfollows_context,far from,touching,,e31e6e5a-3ac6-4936-9ae5-7611f9233c51,The ball is far from the box. Ali moves the box. The ball doesn't move.,0.714285714285714,3264.27777779433,1711.38333314161,0.833333333333333,0.666666666666667,0.777777777777778,0,0,1,1,-10.25,,,4.628235294117647,71,0.671875,0.01409912109375,-2.75,-0.031982421875,-0.78125,0.3828125,-0.515625,-0.31640625,-0.75,0.365234375,-0.28125,-0.2236328125,-0.4296875,1.078125,-1.09375,-0.59765625,-0.3984375,0.10302734375,0.1513671875,0.240234375,-0.20703125,0.388671875,-0.45703125,-0.0869140625,-0.10986328125,-0.08984375,-0.2412109375,0.189453125,0.1357421875,-0.40234375,-0.0751953125,0.341796875,-0.66796875,-0.1376953125,-0.054931640625,-0.059814453125,0.08935546875,-0.5625,-0.373046875,0.09423828125,0.1640625,-0.216796875,-0.2734375,0.46875,-0.412109375,0.0947265625,0.76171875,-0.50390625,0.296875,-0.019775390625,0.0255126953125,0.470703125,0.125,-0.328125,-0.29296875,-0.1689453125,-0.48046875,0.251953125,-0.8984375,-0.078125,-1.609375,-0.181640625,0.671875,0.58203125,0.625,0.451171875,-0.0245361328125,0.1328125,-0.34375,0.224609375,0.859375,0.404296875,0.0927734375,-0.490234375,0.0191650390625,0.2119140625,-0.52734375,0.828125,0.314453125,0.2177734375,-0.16796875,-0.0064697265625,0.11083984375,-0.150390625,0.2265625,-0.2314453125,-0.69140625,0.70703125,-0.33984375,-0.2041015625,-0.5859375,-0.1396484375,0.23828125,-0.72265625,0.1455078125,-0.3671875,The ball is BLANK the box. Ali moves the box. The ball doesn't move.,The ball is far from the box. Ali moves the box. The ball doesn't move.,21,13
The ball is BLANK the box. Ali pushes the ball forward. The ball is under the box.,action_nonfollows,context,action_nonfollows_context,under,above,53bc13ab-e94e-4660-b7b2-50779ad75b40,2fcd18a5-4fe9-43af-be73-b08c8a69be3e,The ball is under the box. Ali pushes the ball forward. The ball is under the box.,0.625,5499.46000030562,5959.38000061214,0.5,0.75,0.625,0,0,0,0,-2.125,0.0,0.225,4.799999999999999,82,0.62109375,0.017578125,-2.875,-0.041259765625,-0.78125,0.40625,-0.5390625,-0.279296875,-0.71484375,0.314453125,-0.26171875,-0.2294921875,-0.40234375,1.078125,-1.140625,-0.60546875,-0.4140625,0.1494140625,0.1259765625,0.259765625,-0.185546875,0.421875,-0.51171875,-0.1328125,-0.10107421875,-0.0224609375,-0.1630859375,0.283203125,0.142578125,-0.37109375,-0.050048828125,0.283203125,-0.7109375,-0.154296875,-0.046142578125,0.00799560546875,0.0859375,-0.5390625,-0.33984375,0.12109375,0.177734375,-0.2431640625,-0.326171875,0.388671875,-0.4375,-0.00341796875,0.7109375,-0.57421875,0.26171875,-0.05078125,0.068359375,0.484375,0.11572265625,-0.376953125,-0.30078125,-0.10693359375,-0.5625,0.205078125,-0.875,-0.06005859375,-1.8203125,-0.1181640625,0.65625,0.7265625,0.58984375,0.46875,0.02685546875,0.1826171875,-0.3828125,0.1806640625,0.890625,0.51953125,0.0966796875,-0.490234375,0.076171875,0.208984375,-0.5625,0.78515625,0.251953125,0.1904296875,-0.134765625,-0.0126953125,0.111328125,-0.2578125,0.251953125,-0.255859375,-0.70703125,0.734375,-0.388671875,-0.1904296875,-0.625,-0.216796875,0.2578125,-0.80078125,0.1318359375,-0.357421875,The ball is BLANK the box. Ali pushes the ball forward. The ball is under the box.,The ball is under the box. Ali pushes the ball forward. The ball is under the box.,16,20
The ball is BLANK the box. Ali pushes the box forward. The ball is inside the box.,action_nonfollows,context,action_nonfollows_context,inside,outside,616d74d5-91d0-452c-ae02-d8a673ead3b7,d387b3c2-04e5-4c89-bff6-7469bbf38a5d,The ball is inside the box. Ali pushes the box forward. The ball is inside the box.,0.733333333333333,6872.68181803823,3518.37000000542,0.833333333333333,0.666666666666667,0.777777777777778,0,1,0,0,-0.375,1.0,0.204166666666667,4.706666666666667,83,0.61328125,0.016845703125,-2.890625,-0.03662109375,-0.8046875,0.337890625,-0.60546875,-0.291015625,-0.7109375,0.3203125,-0.33203125,-0.283203125,-0.40625,1.09375,-1.1953125,-0.54296875,-0.40625,0.14453125,0.12451171875,0.279296875,-0.19140625,0.412109375,-0.494140625,-0.10498046875,-0.134765625,-0.023681640625,-0.236328125,0.271484375,0.1494140625,-0.36328125,-0.04931640625,0.361328125,-0.671875,-0.14453125,-0.1025390625,0.014892578125,0.09130859375,-0.55859375,-0.36328125,0.150390625,0.189453125,-0.255859375,-0.31640625,0.400390625,-0.4375,0.0213623046875,0.72265625,-0.58203125,0.23046875,0.007659912109375,0.07568359375,0.51171875,0.1181640625,-0.41015625,-0.3125,-0.130859375,-0.52734375,0.2119140625,-0.8203125,-0.0625,-1.8125,-0.07373046875,0.69921875,0.73046875,0.61328125,0.486328125,0.032958984375,0.228515625,-0.375,0.19140625,0.8828125,0.44140625,0.1123046875,-0.484375,0.09814453125,0.220703125,-0.5859375,0.76171875,0.2392578125,0.177734375,-0.15234375,-0.00885009765625,0.103515625,-0.2412109375,0.29296875,-0.197265625,-0.703125,0.7109375,-0.380859375,-0.20703125,-0.58984375,-0.166015625,0.2490234375,-0.79296875,0.11328125,-0.380859375,The ball is BLANK the box. Ali pushes the box forward. The ball is inside the box.,The ball is inside the box. Ali pushes the box forward. The ball is inside the box.,15,15
The ball is BLANK the box. Ali pushes the box forward. The ball is on top of the box.,action_nonfollows,context,action_nonfollows_context,on top of,below,,125af02d-b067-4269-acb5-1ecb1197454e,The ball is on top of the box. Ali pushes the box forward. The ball is on top of the box.,0.80952380952381,6840.92857149882,10926.8500000313,,,,0,1,1,1,3.625,,,4.934545454545456,89,0.65234375,0.036376953125,-2.828125,-0.035888671875,-0.8046875,0.310546875,-0.65234375,-0.251953125,-0.65625,0.296875,-0.267578125,-0.302734375,-0.439453125,1.0625,-1.2578125,-0.57421875,-0.40234375,0.0849609375,0.1298828125,0.263671875,-0.2041015625,0.484375,-0.5390625,-0.177734375,-0.1083984375,0.036376953125,-0.0576171875,0.423828125,0.10400390625,-0.384765625,-0.03369140625,0.359375,-0.73828125,-0.126953125,-0.068359375,0.0361328125,0.07421875,-0.55859375,-0.333984375,0.134765625,0.15625,-0.271484375,-0.29296875,0.33984375,-0.474609375,0.007537841796875,0.7265625,-0.54296875,0.232421875,-0.048095703125,0.052490234375,0.408203125,0.05810546875,-0.412109375,-0.32421875,-0.125,-0.5546875,0.2421875,-0.765625,-0.054931640625,-1.78125,-0.08935546875,0.7109375,0.72265625,0.59375,0.5078125,0.00063323974609375,0.236328125,-0.359375,0.125,0.87890625,0.427734375,0.1162109375,-0.490234375,0.1640625,0.265625,-0.609375,0.671875,0.1494140625,0.1552734375,-0.1015625,-0.005035400390625,0.111328125,-0.265625,0.291015625,-0.2177734375,-0.76171875,0.71875,-0.3828125,-0.2119140625,-0.62109375,-0.193359375,0.255859375,-0.7890625,0.12060546875,-0.376953125,The ball is BLANK the box. Ali pushes the box forward. The ball is on top of the box.,The ball is on top of the box. Ali pushes the box forward. The ball is on top of the box.,21,0
The ball is BLANK the box. Ali pushes the box. The ball doesn't move.,action_nonfollows,context,action_nonfollows_context,far from,touching,,91b15301-bd9a-4b4c-a48a-650b4b0b1911,The ball is far from the box. Ali pushes the box. The ball doesn't move.,0.904761904761905,4140.98999999706,3948.18999997107,,,,0,1,1,1,-10.875,,,4.529411764705881,72,0.6640625,0.024169921875,-2.765625,-0.03466796875,-0.78125,0.361328125,-0.51953125,-0.306640625,-0.75,0.361328125,-0.271484375,-0.2099609375,-0.421875,1.078125,-1.09375,-0.5625,-0.412109375,0.12255859375,0.1337890625,0.255859375,-0.2001953125,0.388671875,-0.455078125,-0.09619140625,-0.107421875,-0.07275390625,-0.2578125,0.177734375,0.1318359375,-0.400390625,-0.08056640625,0.34765625,-0.6484375,-0.0986328125,-0.056640625,-0.0400390625,0.1015625,-0.5703125,-0.36328125,0.109375,0.1591796875,-0.2021484375,-0.267578125,0.4765625,-0.412109375,0.053955078125,0.765625,-0.498046875,0.2734375,0.003997802734375,0.0228271484375,0.45703125,0.1240234375,-0.333984375,-0.294921875,-0.1669921875,-0.48828125,0.26171875,-0.8984375,-0.10205078125,-1.640625,-0.19140625,0.66796875,0.578125,0.609375,0.490234375,-0.00848388671875,0.1376953125,-0.365234375,0.2294921875,0.83203125,0.37890625,0.07177734375,-0.474609375,0.035888671875,0.220703125,-0.56640625,0.828125,0.298828125,0.2314453125,-0.1806640625,0.0301513671875,0.10302734375,-0.1845703125,0.24609375,-0.2236328125,-0.72265625,0.6953125,-0.341796875,-0.1904296875,-0.57421875,-0.1416015625,0.2275390625,-0.734375,0.1357421875,-0.349609375,The ball is BLANK the box. Ali pushes the box. The ball doesn't move.,The ball is far from the box. Ali pushes the box. The ball doesn't move.,21,0
The ball is BLANK the box. The ball moves right. The ball is higher than the box.,action_nonfollows,context,action_nonfollows_context,above,under,9f99b2e5-30e0-4932-86aa-78ee9333b5d8,b57e5c96-351b-42e3-9537-dcbb9d829e85,The ball is above the box. The ball moves right. The ball is higher than the box.,0.714285714285714,4487.72499999963,6100.14999997523,1.0,1.0,1.0,1,1,1,1,9.0,-1.0,0.285714285714286,4.975,81,0.6640625,-0.026123046875,-2.8125,-0.042236328125,-0.80859375,0.416015625,-0.51953125,-0.279296875,-0.70703125,0.33984375,-0.287109375,-0.31640625,-0.427734375,1.109375,-1.078125,-0.6484375,-0.37890625,0.1298828125,0.12109375,0.2158203125,-0.1923828125,0.50390625,-0.53515625,-0.08935546875,-0.06591796875,-0.01708984375,-0.134765625,0.30078125,0.1640625,-0.39453125,-0.09423828125,0.31640625,-0.7265625,-0.1435546875,-0.078125,-0.09423828125,0.041259765625,-0.5859375,-0.337890625,0.126953125,0.1806640625,-0.28515625,-0.31640625,0.369140625,-0.419921875,-0.0032196044921875,0.69140625,-0.51171875,0.30859375,-0.00982666015625,0.125,0.376953125,0.125,-0.291015625,-0.330078125,-0.1708984375,-0.486328125,0.1826171875,-0.89453125,-0.09228515625,-1.75,-0.18359375,0.66796875,0.65625,0.578125,0.3984375,-0.0086669921875,0.146484375,-0.294921875,0.1748046875,0.87890625,0.51953125,0.1123046875,-0.50390625,0.07568359375,0.10400390625,-0.578125,0.80859375,0.2275390625,0.240234375,-0.1650390625,-0.0289306640625,0.1572265625,-0.1533203125,0.2119140625,-0.27734375,-0.73828125,0.765625,-0.388671875,-0.20703125,-0.6640625,-0.177734375,0.25,-0.8671875,0.1396484375,-0.3828125,The ball is BLANK the box. The ball moves right. The ball is higher than the box.,The ball is above the box. The ball moves right. The ball is higher than the box.,21,15
The ball is BLANK the box. The ball moves right. The ball is lower than the box.,action_nonfollows,context,action_nonfollows_context,under,above,fe978efb-c589-4bfc-bfa2-81101330272f,4db85fa9-8307-4315-983c-1da01ebcfdf3,The ball is under the box. The ball moves right. The ball is lower than the box.,0.6875,3847.12500000512,4777.73333317124,0.25,0.666666666666667,0.428571428571429,0,1,1,1,7.5625,0.0,0.25,5.011666666666667,80,0.66015625,-0.0279541015625,-2.828125,-0.04443359375,-0.8125,0.42578125,-0.51953125,-0.28125,-0.72265625,0.349609375,-0.27734375,-0.318359375,-0.42578125,1.109375,-1.0703125,-0.6328125,-0.369140625,0.125,0.1328125,0.2080078125,-0.1875,0.4921875,-0.55078125,-0.09814453125,-0.08056640625,-0.02783203125,-0.1259765625,0.3515625,0.171875,-0.390625,-0.09521484375,0.2734375,-0.75,-0.1533203125,-0.0810546875,-0.08154296875,0.03857421875,-0.58203125,-0.314453125,0.1298828125,0.1826171875,-0.2890625,-0.31640625,0.35546875,-0.416015625,-0.002471923828125,0.69921875,-0.494140625,0.29296875,-0.042724609375,0.119140625,0.40234375,0.125,-0.2890625,-0.328125,-0.1572265625,-0.490234375,0.1787109375,-0.88671875,-0.08447265625,-1.7578125,-0.169921875,0.66015625,0.66015625,0.58203125,0.3828125,-0.0026702880859375,0.1435546875,-0.291015625,0.1748046875,0.89453125,0.53125,0.1142578125,-0.498046875,0.078125,0.09912109375,-0.56640625,0.79296875,0.24609375,0.244140625,-0.162109375,-0.018310546875,0.1572265625,-0.1533203125,0.2265625,-0.25390625,-0.73828125,0.77734375,-0.3828125,-0.20703125,-0.6640625,-0.1826171875,0.259765625,-0.87109375,0.1396484375,-0.37890625,The ball is BLANK the box. The ball moves right. The ball is lower than the box.,The ball is under the box. The ball moves right. The ball is lower than the box.,16,18
The ball is close to Ali. Ali throws the BLANK. The ball is close to Ali.,action_nonfollows,context,action_nonfollows_context,box,ball,dbc26f79-2344-4daf-9028-2ce9cf3d27b0,bcc54a8d-4b9f-4a07-a261-1d87bfdc9634,The ball is close to Ali. Ali throws the box. The ball is close to Ali.,0.266666666666667,4984.03333333135,3501.85714285515,0.5,0.666666666666667,0.555555555555556,0,0,1,1,-12.0625,0.0,0.460606060606061,4.622352941176469,71,0.57421875,0.103515625,-2.84375,-0.035400390625,-0.76171875,0.498046875,-0.55859375,-0.330078125,-0.77734375,0.337890625,-0.25390625,-0.2265625,-0.408203125,1.1328125,-1.046875,-0.4921875,-0.328125,0.0810546875,0.193359375,0.302734375,-0.158203125,0.40234375,-0.37890625,-0.0791015625,-0.0400390625,-0.01220703125,-0.171875,0.310546875,0.08837890625,-0.451171875,-0.0927734375,0.359375,-0.67578125,-0.078125,-0.058349609375,0.006134033203125,0.1083984375,-0.52734375,-0.392578125,0.12890625,0.224609375,-0.29296875,-0.4453125,0.470703125,-0.44140625,-0.037353515625,0.65234375,-0.8046875,0.33984375,0.1552734375,0.058837890625,0.486328125,0.109375,-0.43359375,-0.2734375,-0.1083984375,-0.4765625,0.1689453125,-0.9296875,-0.06982421875,-1.734375,-0.111328125,0.6015625,0.60546875,0.609375,0.53125,-0.03125,0.1630859375,-0.474609375,0.349609375,0.953125,0.478515625,0.1162109375,-0.50390625,0.0106201171875,0.1962890625,-0.6484375,0.875,0.328125,0.1865234375,-0.1865234375,-0.054931640625,-0.00982666015625,-0.1357421875,0.205078125,-0.0498046875,-0.75390625,0.77734375,-0.412109375,-0.171875,-0.671875,-0.0751953125,0.203125,-0.80078125,0.10205078125,-0.466796875,The ball is close to Ali. Ali throws the BLANK. The ball is close to Ali.,The ball is close to Ali. Ali throws the box. The ball is close to Ali.,15,15
The ball is in the box. Ali moves the BLANK. The ball moves.,action_follows,context,action_follows_context,box,ball,b32a875b-5408-4e98-85b7-517090849563,2869e01a-fe33-44c8-8b43-cca1f22a6b9a,The ball is in the box. Ali moves the box. The ball moves.,1.0,3966.89285706263,3624.23571425078,,,,1,1,1,1,10.125,0.0,-0.0476190476190477,4.852857142857142,58,0.62109375,0.0400390625,-2.84375,-0.033935546875,-0.79296875,0.42578125,-0.51171875,-0.2451171875,-0.7421875,0.3515625,-0.271484375,-0.21484375,-0.4375,1.1796875,-1.125,-0.640625,-0.35546875,0.08642578125,0.1474609375,0.287109375,-0.173828125,0.361328125,-0.421875,-0.0283203125,-0.0267333984375,-0.142578125,-0.1708984375,0.2578125,0.2119140625,-0.419921875,-0.0213623046875,0.349609375,-0.625,-0.0283203125,-0.02880859375,-0.0203857421875,0.1240234375,-0.5703125,-0.30859375,0.1357421875,0.2236328125,-0.26953125,-0.341796875,0.4375,-0.419921875,-0.04638671875,0.703125,-0.83203125,0.3984375,0.1806640625,0.050537109375,0.53515625,0.10791015625,-0.50390625,-0.296875,-0.158203125,-0.42578125,0.263671875,-1.03125,-0.06982421875,-1.6328125,-0.181640625,0.70703125,0.625,0.6640625,0.546875,-0.06201171875,0.171875,-0.353515625,0.3203125,0.90234375,0.376953125,0.154296875,-0.546875,-0.040771484375,0.19140625,-0.51953125,0.91796875,0.3359375,0.2333984375,-0.1142578125,-0.0245361328125,0.046630859375,-0.1845703125,0.27734375,-0.2412109375,-0.703125,0.75390625,-0.359375,-0.19140625,-0.61328125,-0.091796875,0.212890625,-0.77734375,0.1337890625,-0.4609375,The ball is in the box. Ali moves the BLANK. The ball moves.,The ball is in the box. Ali moves the box. The ball moves.,15,0
The ball is inside the box. Ali BLANK the ball. The ball is not touching the box.,relative_pos,context,relative_pos_context,picks up,doesn't pick up,3b5b03ed-bc02-40b4-ac94-fc8efd1cea76,3abeebda-c548-4b14-99d4-5548fd9e7c0b,The ball is inside the box. Ali picks up the ball. The ball is not touching the box.,0.904761904761905,4965.67272726218,3797.80833331135,,,,0,1,1,1,10.4375,0.0,-0.268398268398268,4.690526315789473,84,0.7109375,0.047119140625,-2.8125,-0.01129150390625,-0.80078125,0.37109375,-0.5703125,-0.328125,-0.69140625,0.345703125,-0.306640625,-0.30078125,-0.404296875,1.140625,-1.09375,-0.578125,-0.451171875,0.045654296875,0.11962890625,0.30859375,-0.197265625,0.3671875,-0.35546875,-0.13671875,-0.14453125,0.05712890625,-0.2294921875,0.326171875,0.04248046875,-0.439453125,-0.04248046875,0.220703125,-0.71484375,-0.0218505859375,-0.11279296875,0.04345703125,0.10009765625,-0.47265625,-0.35546875,0.0546875,0.177734375,-0.255859375,-0.298828125,0.45703125,-0.435546875,0.10986328125,0.66796875,-0.349609375,0.3046875,0.212890625,-0.0025787353515625,0.58984375,0.08203125,-0.29296875,-0.2294921875,-0.1328125,-0.53515625,0.23828125,-0.8515625,-0.056884765625,-1.734375,-0.1083984375,0.71484375,0.6328125,0.546875,0.68359375,0.0213623046875,0.1923828125,-0.404296875,0.287109375,0.921875,0.404296875,0.11328125,-0.47265625,0.1181640625,0.328125,-0.62109375,0.828125,0.404296875,0.2060546875,-0.1875,-0.005706787109375,0.019287109375,-0.26171875,0.2197265625,-0.326171875,-0.6875,0.7421875,-0.3984375,-0.1806640625,-0.6953125,-0.150390625,0.2119140625,-0.73046875,0.1787109375,-0.455078125,The ball is inside the box. Ali BLANK the ball. The ball is not touching the box.,The ball is inside the box. Ali picks up the ball. The ball is not touching the box.,21,0
